label_true	label_predicted	Danish	Dutch	English	Finnish	French	German	Hungarian	Italian	Japanese	Korean	Mandarin	Polish	Portuguese	Russian	Spanish	Swedish	Turkish	Estonian	Arabic	Basque	Catalan
Catalan	Catalan	0.0014916126	0.060870305	0.05076455	0.0010471606	0.20204957	0.09063743	0.00032852913	0.3015981	0.00902699	0.00040288948	0.012819853	0.0018257198	0.22112356	0.3522782	0.3981538	0.01753606	0.100312866	0.3517456	0.01439151	0.24189259	0.5736969
Swedish	Italian	0.00072479475	0.22361094	0.07588055	0.0002715291	0.21256788	0.14773154	0.0012355034	0.59402144	0.05644702	0.00039727823	0.105496	0.0004728435	0.15161932	0.07970515	0.192376	0.41242707	0.3721209	0.04497587	0.22480677	0.27812293	0.072233856
Italian	Italian	0.0013252829	0.0082911635	0.007387708	0.0027190382	0.21549885	0.009180094	0.0004967996	0.7935925	0.020590765	0.0004937079	0.0055025304	0.0013434521	0.01872827	0.064537816	0.2781865	0.008643924	0.05599023	0.0313135	0.029889647	0.471147	0.11887446
Japanese	Italian	0.010933372	0.0741795	0.091011725	0.054312304	0.17363349	0.048486494	0.0007317758	0.56638604	0.25852978	0.16511236	0.0085976	0.013468502	0.15597624	0.4934872	0.15342629	0.30343077	0.16792926	0.002774761	0.14499573	0.20398517	0.24736004
Estonian	Estonian	0.009322376	0.20509109	0.09122535	0.012596898	0.044836555	0.25714666	0.0033046925	0.09923764	0.0038649589	0.004229974	0.0064529823	0.041702643	0.0722013	0.45693558	0.07993577	0.030447906	0.12619525	0.7665446	0.014668058	0.11321188	0.17803025
German	Portuguese	0.002436568	0.25044468	0.33743167	0.0018931788	0.2579743	0.31032082	0.0006429528	0.26717556	0.049708758	0.0009883915	0.031349156	0.0033691064	0.40274966	0.15392463	0.38549364	0.20328578	0.21160646	0.12400414	0.09640198	0.10595247	0.3594505
Spanish	English	0.017641373	0.17370753	0.4155923	0.03229657	0.40406862	0.23912588	0.009391535	0.3941707	0.08313311	0.020001274	0.111191116	0.015683537	0.13494593	0.25296664	0.34702995	0.14087352	0.25010666	0.12557687	0.119739994	0.16114448	0.24252132
English	English	0.025469152	0.32546973	0.7329246	0.01143712	0.12306292	0.23022595	0.0039628763	0.062006563	0.03273873	0.01141292	0.021066608	0.11082948	0.22874713	0.4293955	0.04946176	0.013777678	0.1607024	0.050780427	0.0065384344	0.013951046	0.04679913
Portuguese	Portuguese	0.038092434	0.11449824	0.088763505	0.2153234	0.11346855	0.041053537	0.034150794	0.06740371	0.02516959	0.029365197	0.011335725	0.24197859	0.84853554	0.27175975	0.16669634	0.12509237	0.06553858	0.03848145	0.020406973	0.0021575796	0.0851414
German	German	0.0036330957	0.6664703	0.070813395	0.0009834884	0.1118574	0.6806188	0.0006969044	0.060926665	0.0034543993	0.0013585924	0.006475838	0.007608831	0.032875832	0.15663971	0.07686078	0.03655905	0.10778101	0.064944915	0.080372594	0.09129071	0.08785933
Estonian	Estonian	0.008383677	0.181161	0.1438099	0.008001692	0.04492885	0.15357298	0.0017487754	0.31349406	0.0045965402	0.0022730755	0.0055400836	0.018762723	0.10090623	0.3394038	0.15184915	0.02900803	0.2444065	0.71119195	0.014593942	0.17350195	0.277399
German	German	0.0004320941	0.4376378	0.1973379	7.224833e-05	0.14960408	0.7794896	0.00018014284	0.05291237	0.004548817	0.00033322524	0.06837097	0.0013020484	0.07821774	0.29337913	0.05160525	0.018427502	0.12577324	0.023872716	0.013382976	0.02814884	0.13962924
Dutch	Italian	0.00087966776	0.43152723	0.19906788	0.0022708706	0.07810381	0.2694791	0.0002213509	0.6723105	0.0075868666	0.0015771912	0.010296076	0.00042699615	0.033227827	0.08974119	0.18911533	0.0038644967	0.09791184	0.04869704	0.011557938	0.2912045	0.31848785
Dutch	Catalan	0.007628446	0.30181867	0.1461305	0.019551614	0.25694534	0.24186882	0.0048262775	0.31093964	0.18788232	0.006215102	0.034950484	0.016136127	0.2949967	0.27537736	0.37981555	0.15585893	0.20474185	0.19960077	0.16592252	0.13063611	0.41388285
Estonian	Estonian	0.0016943779	0.024144515	0.006730745	0.0017877246	0.042977527	0.034946363	0.0006058534	0.1787125	0.0068001715	0.0006663654	0.002039816	0.0021592896	0.018647566	0.36751217	0.23821376	0.011923416	0.039766237	0.666909	0.014380763	0.51922756	0.23632485
Italian	Estonian	0.004144409	0.1237739	0.08098713	0.011102787	0.11089367	0.11189502	0.00296237	0.21477859	0.035536718	0.0038548752	0.0027531243	0.014004192	0.07328645	0.543328	0.2281964	0.07028595	0.26413536	0.65344036	0.020009117	0.21683386	0.061511885
Spanish	Catalan	0.0012421418	0.03598197	0.022015752	0.0052189603	0.27570635	0.04563379	0.001112953	0.147974	0.007335385	0.0004523645	0.0053260126	0.0077936864	0.252952	0.22096081	0.47581735	0.009792842	0.14523284	0.15104628	0.02950665	0.1806139	0.693793
Dutch	Italian	0.0022019395	0.40943193	0.03759162	0.00037107797	0.22555883	0.22229935	0.00074874755	0.46062532	0.003419277	0.0005602453	0.024303041	0.0010237938	0.054898497	0.09605984	0.17678879	0.05265333	0.43201277	0.1117298	0.3244881	0.36062726	0.19272383
Dutch	Catalan	0.0022530253	0.15305062	0.08442628	0.0033426844	0.32290897	0.07704024	0.0010718018	0.41250408	0.15498748	0.0037086678	0.0072450363	0.0026630615	0.18196256	0.4181544	0.30586195	0.07795635	0.2276244	0.1003657	0.06575266	0.15553	0.5167006
Portuguese	Portuguese	0.1408536	0.08630005	0.12918751	0.096693076	0.08537003	0.07278561	0.014326461	0.05700322	0.040371656	0.040015176	0.026347151	0.45304582	0.710669	0.4079222	0.122312486	0.03852216	0.05571597	0.06567707	0.038888615	0.015115503	0.15621684
Estonian	Estonian	0.004959867	0.22477545	0.03776399	0.0026173228	0.12244561	0.1631376	0.0013093636	0.104598686	0.01767297	0.0022193482	0.00665788	0.00970492	0.07926756	0.2801587	0.25769347	0.08472649	0.42551032	0.67769235	0.03753824	0.27682868	0.1352305
Spanish	Italian	0.01563462	0.04651151	0.04300063	0.0074133053	0.06839509	0.023708418	0.007821343	0.8238998	0.011565971	0.0049319062	0.022210179	0.15345928	0.058272514	0.10632614	0.32467127	0.01891224	0.0865423	0.14672117	0.004642326	0.25776446	0.26725304
Catalan	Catalan	0.0057175676	0.07001844	0.043331433	0.013284216	0.32140607	0.045614343	0.0021087865	0.2344433	0.032675203	0.0011228513	0.009882388	0.0050890357	0.32437357	0.068095446	0.51709825	0.11474096	0.11235246	0.061031375	0.2727741	0.23122007	0.5448301
German	German	0.073734015	0.18220797	0.10558431	0.02211742	0.06457459	0.58950716	0.0031608979	0.11609664	0.031673282	0.023948349	0.023645077	0.17093843	0.044167742	0.3333547	0.17032558	0.06550578	0.12969844	0.27722862	0.063116655	0.55329597	0.054936435
Spanish	Catalan	0.006324785	0.23868366	0.13761507	0.006268809	0.56611997	0.11880659	0.0049733864	0.17241524	0.03301521	0.0024031808	0.059262346	0.0261312	0.18746248	0.14481384	0.36465725	0.036207616	0.13634561	0.0696696	0.07880059	0.078495175	0.57284343
English	English	0.0052760276	0.22577071	0.7573857	0.018081067	0.19384392	0.09345851	0.0072224285	0.118484735	0.0643568	0.0037992108	0.017638253	0.005378154	0.32981333	0.14206636	0.11842373	0.16997351	0.30618063	0.067257315	0.045196503	0.0267008	0.19298218
Basque	Catalan	0.000568192	0.19557735	0.26935425	0.00016529544	0.2313603	0.093618445	0.0012610712	0.12519293	0.006215337	0.00026699057	0.045275398	0.00036233742	0.13310884	0.04493059	0.15594128	0.40260842	0.36779585	0.021827409	0.18944779	0.17373155	0.63338035
Italian	Italian	0.19365539	0.027696151	0.08571452	0.24364915	0.25151864	0.020643275	0.009002564	0.7077959	0.34678686	0.062313862	0.0419254	0.047205813	0.2167454	0.10336179	0.33808455	0.08520096	0.02603858	0.018912973	0.06422246	0.05563909	0.12110257
German	German	0.0005050503	0.28800416	0.055717472	0.00015725024	0.2942533	0.52596945	0.00025115962	0.35525408	0.008234532	0.0009756652	0.14102925	0.0017791643	0.13996564	0.33230475	0.13531446	0.027866002	0.4085493	0.07327017	0.06987612	0.26537913	0.08865755
French	English	0.011758417	0.47812432	0.634215	0.002348467	0.32532066	0.34289637	0.0026724362	0.050704412	0.06394081	0.0036470387	0.05613856	0.009167399	0.10577911	0.084796086	0.03961802	0.19343904	0.2038755	0.0079902075	0.17315315	0.018939583	0.079751074
German	German	0.0046429257	0.3956275	0.12382191	0.00155225	0.06984472	0.88764673	0.004027597	0.030979179	0.0021366868	0.0008841536	0.02084369	0.00096672657	0.026300365	0.0971737	0.074081734	0.11148868	0.029558018	0.011169748	0.016235149	0.05549378	0.038955208
Italian	Italian	0.022567593	0.08440879	0.034065392	0.23922367	0.09971324	0.012368612	0.4139195	0.6121233	0.12698846	0.01685455	0.0058633545	0.13001218	0.34327972	0.23026115	0.3734863	0.14058512	0.030798212	0.021278867	0.039555058	0.03964434	0.09927099
Catalan	Catalan	0.00038424853	0.020613793	0.0535689	0.00030836335	0.059248354	0.02397378	0.00010885982	0.053326797	0.0062077795	0.00026029252	0.001996683	0.00049788615	0.114196055	0.026493648	0.34048608	0.010489014	0.051330976	0.022591462	0.019192265	0.09182918	0.92087126
Arabic	English	0.0022194795	0.29831567	0.58741695	0.0018792347	0.24215496	0.39271644	0.00062137295	0.084885076	0.017215943	0.0029376866	0.13144115	0.006239549	0.1250458	0.4073722	0.09419191	0.011158952	0.33865413	0.01968015	0.029477006	0.06080252	0.13425344
English	Italian	0.004018526	0.040336043	0.18258111	0.001304148	0.21625337	0.07164935	0.00071063905	0.47538897	0.14603302	0.0014435492	0.17749433	0.0010604863	0.2718999	0.11020959	0.4248094	0.19201311	0.27560502	0.057206996	0.26589233	0.38868752	0.1728486
Italian	Italian	0.00058559095	0.08754734	0.031505883	0.0003982022	0.47536674	0.090041794	9.4576615e-05	0.57424384	0.003147896	0.0001261484	0.047966473	0.0015081941	0.15627006	0.17246845	0.35360855	0.0077037634	0.30145344	0.064891174	0.11047061	0.35055256	0.12550828
Russian	Italian	0.0046743946	0.083636954	0.04305954	0.005688947	0.19586648	0.060799375	0.00395827	0.5653832	0.020062903	0.0019230489	0.026539832	0.0036832343	0.17758173	0.2693217	0.35805437	0.04518187	0.269596	0.13358219	0.24200742	0.45929056	0.18407306
Italian	Italian	0.015504011	0.20593548	0.1613318	0.009139379	0.18020709	0.15579677	0.012988404	0.6478424	0.07750307	0.008451924	0.03861048	0.007860303	0.14018591	0.17237653	0.20750833	0.26899025	0.28404704	0.1061572	0.19567525	0.3427492	0.18572344
Estonian	Estonian	0.0059886253	0.2101078	0.052065607	0.0192396	0.11698243	0.051734794	0.008103348	0.082435675	0.050824955	0.0072859917	0.0019712942	0.011327398	0.10327038	0.19615911	0.09604675	0.03665882	0.326777	0.85047054	0.09175132	0.115915924	0.12286792
Swedish	Portuguese	0.04915971	0.13740057	0.37797952	0.004356134	0.41034034	0.13533868	0.0036447595	0.06586408	0.00389694	0.009330282	0.06342447	0.12386032	0.6300085	0.38634944	0.13265112	0.22279258	0.03707502	0.0010171788	0.015220609	0.004073376	0.1013416
Turkish	Italian	0.004486121	0.05331959	0.17794576	0.0027379834	0.35372695	0.050523557	0.0010174399	0.6007933	0.084339	0.018800637	0.1908002	0.004307477	0.20645346	0.33718795	0.2491286	0.023350041	0.4033771	0.040775187	0.02012243	0.15849863	0.15528826
Italian	Italian	0.006801195	0.039968573	0.036032367	0.007576584	0.21201812	0.038239416	0.002494666	0.6793212	0.028132206	0.006191859	0.032956224	0.007229058	0.07612547	0.2281389	0.3664845	0.027984887	0.08074669	0.25893247	0.06455009	0.38189846	0.2657428
Estonian	Estonian	0.00258069	0.06173566	0.0222271	0.0075141443	0.098611236	0.05409686	0.0020349354	0.10244001	0.04929558	0.0011606324	0.0060048862	0.0046931254	0.14158043	0.27081037	0.34389994	0.032764032	0.10924714	0.8179358	0.038830515	0.1936561	0.19314495
Catalan	German	0.013072188	0.1519535	0.21653396	0.0076322765	0.04460033	0.8260561	0.0018123795	0.038660903	0.003194485	0.0013141629	0.002587617	0.024078133	0.090794325	0.3359447	0.15374318	0.05532263	0.042688943	0.12728888	0.010826976	0.047812518	0.27406514
Estonian	Estonian	0.0076957117	0.045374833	0.0153035605	0.01045478	0.04884858	0.041518282	0.00094320363	0.17857742	0.00944014	0.0019359946	0.007054201	0.006091671	0.04570326	0.14767763	0.3111386	0.030061556	0.077294916	0.8026794	0.043083124	0.2271643	0.3688102
Catalan	Catalan	0.003603739	0.03110101	0.012926918	0.049160246	0.046265654	0.016775314	0.00086600124	0.2350314	0.009282304	0.0036498734	0.0047336137	0.0051241713	0.06569925	0.081037246	0.533411	0.012950789	0.028119631	0.30109406	0.030084576	0.20261925	0.7138899
Dutch	Portuguese	0.23002806	0.4799218	0.019846132	0.03394441	0.15423635	0.094908096	0.011898535	0.044474218	0.11289649	0.063192435	0.028718574	0.30583504	0.6502864	0.29843858	0.0468709	0.07069979	0.20956302	0.0051357155	0.0739107	0.0028372246	0.025577564
Estonian	Estonian	0.013255085	0.016016254	0.0026638354	0.094892174	0.0034893616	0.008288996	0.0003130374	0.014409207	0.0011377941	0.0015026971	0.0005860111	0.0055430303	0.0067404523	0.026538344	0.07667412	0.012239004	0.0034743794	0.98612887	0.0035085152	0.05425759	0.089644104
Estonian	Estonian	0.061291803	0.11264728	0.13780682	0.027842592	0.122224025	0.03653546	0.0043310956	0.29074794	0.017933976	0.014050698	0.06726531	0.016198399	0.06947213	0.07813723	0.34365088	0.028528811	0.042130403	0.6864029	0.029411944	0.091528155	0.4956281
Italian	German	0.0097535895	0.1709401	0.39211327	0.005215284	0.28034216	0.52326936	0.0020404004	0.22570595	0.22810231	0.005241366	0.22210974	0.017777123	0.1631507	0.33099002	0.12922543	0.25219432	0.16669993	0.14348102	0.057926893	0.11403325	0.17504029
Turkish	German	0.00075852	0.43688545	0.21106309	0.00020258018	0.18407507	0.6214619	0.0013345731	0.045537055	0.009799268	0.0010294329	0.020698082	0.0057262727	0.18852286	0.24381311	0.039886355	0.11392295	0.45803073	0.027912043	0.089386776	0.07148383	0.092867814
Italian	Italian	0.0011938714	0.038225897	0.021239268	0.0020720048	0.53190416	0.04088621	0.0007156226	0.5462151	0.02904524	0.0015195782	0.04375855	0.0056345575	0.10622621	0.4399346	0.34982428	0.013072467	0.14840183	0.059281956	0.010864706	0.113591515	0.21543294
Portuguese	Portuguese	0.3027134	0.0628841	0.17931308	0.0902912	0.06313791	0.08015566	0.0071819946	0.05771894	0.014656195	0.012694317	0.009053913	0.012348235	0.7437801	0.49388275	0.20015395	0.10118382	0.014329285	0.010616391	0.0059494427	0.013652223	0.041607484
Mandarin	Italian	0.0018415061	0.18191107	0.22732496	0.00032862116	0.17375395	0.34660253	0.0010187323	0.4981797	0.015096318	0.0022127703	0.31066108	0.002353194	0.14138247	0.26326835	0.13866805	0.03394166	0.2809289	0.089518875	0.18124378	0.38112208	0.21272893
Mandarin	German	0.018524801	0.3964728	0.2949018	0.010046212	0.23546538	0.4176587	0.0043749264	0.18550253	0.11393253	0.017236311	0.4034886	0.0069060465	0.15807684	0.31596497	0.22631274	0.14952639	0.24086283	0.0971356	0.15026957	0.12155157	0.10841051
Estonian	Estonian	0.01994442	0.044523295	0.017283417	0.052730493	0.048750587	0.037862245	0.0051936996	0.25612938	0.017214546	0.008404018	0.014636782	0.027514704	0.052678283	0.3727672	0.21379666	0.012401911	0.032326117	0.8320836	0.025063397	0.14916971	0.14100341
Basque	Estonian	0.002312755	0.04325514	0.0107176965	0.004995122	0.05198636	0.0210854	0.0012702424	0.06618459	0.009637325	0.0013974453	0.004294319	0.0030490991	0.030229902	0.2647058	0.20999368	0.03723762	0.22587565	0.74070865	0.026612757	0.5161377	0.08419946
Catalan	Catalan	0.00038088736	0.11098823	0.28044882	0.00037473132	0.1421418	0.06528567	0.00014396264	0.039332412	0.0045077032	0.00020440346	0.0010802316	0.0006543026	0.084080644	0.023931433	0.078343235	0.022556202	0.21613273	0.0047156624	0.025486436	0.01796647	0.9060891
Estonian	Estonian	0.0019821557	0.09492426	0.045130502	0.004517953	0.09810703	0.04767354	0.0055902577	0.11781206	0.10168807	0.003144913	0.014591281	0.003915313	0.075677276	0.15699114	0.17736633	0.27040812	0.28546125	0.82159996	0.07601761	0.21680549	0.09105225
Portuguese	Portuguese	0.21220618	0.35875803	0.3830952	0.07461417	0.022983322	0.060133584	0.29754767	0.02149989	0.0026856365	0.0033265704	0.008527483	0.035652213	0.7390768	0.14489803	0.084218234	0.06515479	0.012495709	0.0028464887	0.009367099	0.0036632847	0.024404258
English	Portuguese	0.0005427921	0.19283216	0.30919415	0.00016760304	0.25080717	0.13082196	0.0010045792	0.17836916	0.006364759	0.00053975836	0.0801176	0.0023149876	0.59545213	0.29645514	0.06707606	0.0123752365	0.53687006	0.052979197	0.04047527	0.035018213	0.08895041
Estonian	Estonian	0.005368667	0.023560463	0.009757792	0.03153766	0.0098452745	0.017504275	0.0008859564	0.1443617	0.021875346	0.0028918593	0.00078037585	0.022832844	0.0298136	0.071138024	0.13737139	0.010630986	0.015569875	0.872823	0.008814304	0.3870794	0.19791186
Catalan	Catalan	0.0010601083	0.19159509	0.21959688	0.0005512979	0.21206704	0.1523254	0.0018422096	0.18058029	0.021170218	0.0013719776	0.013720865	0.00066945434	0.072909	0.09072161	0.16328545	0.036939196	0.3399128	0.09473171	0.029478362	0.3533816	0.72236085
German	German	0.0009655447	0.2864688	0.1539561	9.704091e-05	0.579037	0.68291795	4.857849e-05	0.06136681	0.0062878197	0.00035528297	0.03277252	0.0011417983	0.05046102	0.18951133	0.055823945	0.011130386	0.1392837	0.011457595	0.017990865	0.04820607	0.1543073
Estonian	Estonian	0.003995055	0.014166355	0.007148692	0.0067371633	0.018879157	0.005231998	0.004504053	0.1835988	0.01950792	0.0010589649	0.0021350652	0.0055997395	0.015000328	0.069572814	0.32502455	0.012081038	0.018276634	0.8437915	0.014576364	0.27164555	0.26073465
German	German	0.0021361327	0.4998391	0.07253168	0.0012544378	0.26656258	0.7151121	0.0002644	0.030869303	0.018053805	0.0006941598	0.0109675145	0.0052685076	0.10402109	0.19661151	0.15328738	0.11844229	0.11610513	0.0077249743	0.22427058	0.035281252	0.094558105
German	German	0.0036487724	0.23534892	0.027873226	0.0010767108	0.22110224	0.73659587	4.7507066e-05	0.030900251	0.0012567004	0.00020315459	0.0050464636	0.13531643	0.03408671	0.566637	0.07858926	0.01744829	0.04464477	0.0055730334	0.025841134	0.020439995	0.03517783
Estonian	Estonian	0.005876992	0.04720362	0.014712271	0.08364513	0.033367813	0.017922524	0.0070616645	0.22490753	0.009178869	0.0020062695	0.0015756027	0.004896106	0.041705064	0.09818691	0.35567966	0.13114017	0.058654606	0.8086454	0.039137833	0.31124687	0.16583689
Estonian	Estonian	2.8483713e-05	0.004098005	0.0012170101	0.0002625158	0.00068117364	0.004230427	1.2262721e-05	0.014553255	0.0001962505	6.5987456e-06	1.0917076e-05	0.00037545187	0.0032790247	0.04742821	0.05739981	0.00028322855	0.0010385652	0.9908637	0.00012425867	0.015026908	0.11026582
Catalan	Catalan	0.0003208079	0.11717715	0.21065184	0.0009179427	0.12789926	0.06380804	0.00024395842	0.13441117	0.0074849315	0.00061350095	0.0075251847	0.00020906329	0.048486393	0.05370204	0.22402899	0.0071063186	0.27252057	0.039685447	0.01715678	0.25383928	0.84097546
Turkish	Italian	0.027123854	0.39110696	0.06703451	0.1774086	0.13447708	0.052267853	0.041435994	0.6879766	0.11561337	0.03999625	0.009429703	0.09473977	0.0729748	0.32674304	0.36103168	0.14172907	0.08309423	0.010657749	0.101916	0.08624149	0.055648033
Dutch	German	0.0045931023	0.40971708	0.06530207	0.00013254872	0.09050835	0.7968598	0.00025143614	0.02877245	0.004614715	0.00068491965	0.010266391	0.011762182	0.029974861	0.4211431	0.009713245	0.018187167	0.04663313	0.037336465	0.007941828	0.022513667	0.027420579
Estonian	Catalan	0.0008118797	0.07545323	0.020191519	0.002477696	0.107731305	0.053079095	0.0010173148	0.16449107	0.0070178728	0.00037381475	0.0026725796	0.0038367256	0.15458855	0.4656418	0.31391093	0.0030870705	0.06538972	0.4285882	0.008018817	0.13467	0.6378917
